smiles,grammar,rdkit,direction,rdkit_reason,seed
C1CN8(CCC8NC=CC=CC=C3NC2=O)CCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)1,True,False,LEAK,syntax (ring closure / parens / token),C1CN8(CCC18N2C=CC=CC=C3NC2=O)CCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)1
C/CC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=Co)Cl,True,False,LEAK,syntax (ring closure / parens / token),C/CC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C8)Cl
C1=CC(=C5C=C1C#N)C(C2=C(=CCC=C2)3#N)N3C=NC=N3,True,False,LEAK,syntax (ring closure / parens / token),C11=CC(=C5C=C1C#N)C(C2=CC=C(C=C2)3#N)N3C=NC=N3
CCN(CC)C1=CC=C(C=C1)C(C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=oC(=C3)S(=O)(=O)O)S(=O)(=O)O,True,False,LEAK,valence too high,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=oC(=C3)S(=O)(=O)O)S(=O)(=O)O
Cc1nccn1CC2CC3c(c4ccccc4n3C)C2=O,True,False,LEAK,aromaticity / kekulization,Cc1nccn1CC2CCc3c(c4ccccc4n3C)C2=O
CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)9Cl,True,False,LEAK,syntax (ring closure / parens / token),CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl
c12c=c(cc9O1c)S(=O)(=c)c2cc(cc2)N,True,False,LEAK,syntax (ring closure / parens / token),c12cc(cc9O1c)S(=O)(=c)c2cc(cc2)N
CCN1I(O)C(NC=O)C=CC=CC=C2,True,False,LEAK,syntax (ring closure / parens / token),CCN1I(O)C(NC1=O)C=CC=CC=C2
C1=CC(=CC=C17C#N)C(C2=CC=C(C=C2)3#N)N3C=NC=N3,True,False,LEAK,syntax (ring closure / parens / token),C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)3#N)N3C=NC=N3
C1CC(=C)NC6(=O)C142N2C,True,False,LEAK,syntax (ring closure / parens / token),C1CC(=C)NC6(=O)C1N2C
C2C(=O)Ncc(c(c(c(csI)NC(=O)C)I)C(=O)[O-])I,True,False,LEAK,syntax (ring closure / parens / token),CC(=O)Ncc(c(c(c(csI)NC(=O)C)I)C(=O)[O-])I
FCC(O)(C)C(C=CC1=CC2=Cs(C=C1)O34O2)C,True,False,LEAK,syntax (ring closure / parens / token),CC(O)(C)C(C=CC1=CC2=C(C=C1)O34O2)C
CC1(OC2CC3C4C8C5=C\C(=O)CCC5(C4(C(CC3(C(O1)C(=O)CCl)C)O)F)C)C,True,False,LEAK,syntax (ring closure / parens / token),CC1(OC2CC3C4C8C5=CC(=O)CCC5(C4(C(CC3(C(O1)C(=O)CCl)C)O)F)C)C
C1=CC=C52C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,True,False,LEAK,syntax (ring closure / parens / token),C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O
CCN1C(=O)C(NC1=On)C2=CC=CC=C2,True,False,LEAK,valence too high,CCN1C(=O)C(NC1=O)C2=CC=CC=C2
CC(C)N=C1C=C2C(=NC3=CC=CCn=C3NC4=CC=C(C=C94)Cl)7=C1N=CC=C(C=C5)Cl,True,False,LEAK,syntax (ring closure / parens / token),CC(C)N=C1C=C2C(=NC3=CC=CCn=C3N2C4=CC=C(C=C94)Cl)7=C1N=CC=C(C=C5)Cl
Cc/cccc(c1)C[NH+]2CCN(CC2)C(c3ccccP3)c4ccc(cc4)Cl,True,False,LEAK,syntax (ring closure / parens / token),Cc/cccc(c1)C[NH+]2CCN(CC2)C(c3ccccc3)c4ccc(cc4)Cl
c1c[5H],True,False,LEAK,syntax (ring closure / parens / token),c1c[5H]nc1CC[NH3+]
CCCNCC(COC19=CC=CC=C1C(=O)CCC2=CC=C=C=C2)O,True,False,LEAK,syntax (ring closure / parens / token),CCCNCC(COC19=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
CC(C(=O)c1ccccc11)C,True,False,LEAK,syntax (ring closure / parens / token),CC(C(=O)c1cccc(c11)Cl)[NH2+]C(C3)(C)C
CC[C@@H](CO)N(=O)[C@H]1,True,False,LEAK,syntax (ring closure / parens / token),CC[C@@H](CO)NC(=O)[C@H]1
CC(=O)NC1=4[N](N=C(S1)S(=O)(=O)N)4C,True,False,LEAK,syntax (ring closure / parens / token),CC(=O)NC1=[N](N=C(S1)S(=O)(=O)N)C
CCl1=C(C=C(C=C31)C(=O)NC2=CC(=CC(=C2)NC=C(N=C3)C)C(F)(F2)F)NC4=NC=CC(=N4)C5=CN=CC=C5,True,False,LEAK,syntax (ring closure / parens / token),CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)NC=C(N=C3)C)C(F)(F2)F)NC4=NC=CC(=N4)C5=CN=CC=C5
CN1CCN(CC1)CCCOC2=C(C=C3C(=o2)N=CC(=C3NC4=CC(=C(C=C4Cl)C8)OC)C#N)cC,True,False,LEAK,syntax (ring closure / parens / token),CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)C8)OC)C#N)cC
c1cc(ccc1C(=O)CCC[NH+]2CCC(CC)(c3ccc(cc3)Cl)O)F,True,False,LEAK,syntax (ring closure / parens / token),c1cc(ccc1C(=O)CCC[NH+]2CCC(CC2)(c3ccc(cc3)Cl)O)F
CNC(=O)c1cc(ccn1)Oc2ccc(cc2)cC(=O)Nc3ccc(N(c3)C(F)(F)F)Cl,True,False,LEAK,aromaticity / kekulization,CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl
COC=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N)N4CCC[C@H]4CO)Cl,True,False,LEAK,syntax (ring closure / parens / token),COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N)N4CCC[C@H]4CO)Cl
CC1=CC=C5=5C1(=O)(=O)NC(=O)C=CC(=C(C=C2)3=CN(C4=C3C=C(CC4)N#C(=O)OC5CCCC5)C)OC,True,False,LEAK,syntax (ring closure / parens / token),CC1=CC=C5=5C1(=O)(=O)NC(=O)C=CC(=C(C=C2)CC3=CN(C4=C3C=C(CC4)N#C(=O)OC5CCCC5)C)OC
C1COCC(=O)N1C2=CC=C(=C)N9CC(OC3=O)=CNC(=O)C4=CC=C(S)Cl,True,False,LEAK,syntax (ring closure / parens / token),C1COCC(=O)N1C2=CC=C(C=C)N9CC(OC3=O)=CNC(=O)C4=CC=C(S)Cl
C1,True,False,LEAK,syntax (ring closure / parens / token),C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
C[N+]1(C3CC7C)CC2=C(N3C(C(C=O)N(=O)C(=nNOC)C4=CSC(=N4)N)SC2)C(=O)[O-],True,False,LEAK,syntax (ring closure / parens / token),C[N+]1(C3CC7C)CC2=C(N3C(C(C=O)NC(=O)C(=nNOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
C[C@]12CC[C@H]3[C@H][C@@H]1CC[C@@H]2C,True,False,LEAK,syntax (ring closure / parens / token),C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H][C@@]3(C=CC(=O)N5)C
CC1=C(C(C(=C(N1)C)C(=O)OCC9-[NH+](C)Cc2ccccc2)c3cccc(c3)[N+](=O)[O-])C(=O)OC,True,False,LEAK,syntax (ring closure / parens / token),CC1=C(C(C(=C(N1)C)C(=O)OCC9-[NH+](C)Cc2ccccc2)c93cccc(c3)[N+](=O)[O-])C(=O)OC
CFOC(=O)CCCCCCCCC(C)ccc7cc1I,True,False,LEAK,syntax (ring closure / parens / token),CFOC(=O)CCCCCCCCC(C)ccccc1I
C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]N([C@@H]3C)O)(C)C=C)OC(=O)CSCC[C@H]5CC[C@@H](C4)[NH+]5C)C,True,False,LEAK,syntax (ring closure / parens / token),C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CSC4C[C@H]5CC[C@@H](C4)[NH+]5C)C
C1CN8(CCC8N22C=CC=8CC=C3NC=O)CCCC(C45=CC=C(C=C4)Fr)C=CC=C(C=C5)F,True,False,LEAK,syntax (ring closure / parens / token),C1CN8(CCC8N22C=CC=CC=C3NC=O)CCCC(C45=CC=C(C=C4)F)C=CC=C(C=C5)F
COC(=O)NC=NC2=C(N1)C=C(C=C2)C(=O)C3=CCCC,True,False,LEAK,syntax (ring closure / parens / token),COC(=O)NC=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC
CCOC(=O)CCCCCCCCC(-C)cccccc1I,True,False,LEAK,syntax (ring closure / parens / token),CCOC(=O)CCCCCCCCC(C)cccccc1I
CC1=CC=C(C=C1)C2=CC(=NN2C3=3CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,True,False,LEAK,syntax (ring closure / parens / token),CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=BCC=C(C=C4)F)C=CC=2C(C=C5)F,True,False,LEAK,syntax (ring closure / parens / token),C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=2C(C=C5)F
C5CCC(=O)OC1(CCCC1(CC(C3C2CC4=CC(=O9)CCC34C)O)C)C(=O)CO,True,False,LEAK,syntax (ring closure / parens / token),CCCC(=O)OC1(CCCC1(CC(C3C2CC4=CC(=O9)CCC34C)O)C)C(=O)CO
C1=NC\2=C(N1)C(=S)N6=C(N2)N,True,False,LEAK,syntax (ring closure / parens / token),C1=NC2=C(N1)C(=S)N=C(N2)N
CC(C)6OC(=O)C(C)(C)O/c1\ccc(cc)C(=O)c2ccc(cc9)Cl,True,False,LEAK,syntax (ring closure / parens / token),CC(C)6OC(=O)C(C)(C)O/c1ccc(cc)C(=O)c2ccc(cc9)Cl
cNS(=O)(=O)CCcccc2c(c1)(c[nH]2)C3CC[NH+](CC3)C,True,False,LEAK,syntax (ring closure / parens / token),cNS(=O)(=O)CCc1ccc2c(c1)(c[nH]2)C3CC[NH+](CC3)C
c11c[9nH]n1CC[NH3+],True,False,LEAK,syntax (ring closure / parens / token),c11c[9nH]nc1CC[NH3+]
COC=C5(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N)N4CCC[C@H]4CIO)Cl,True,False,LEAK,syntax (ring closure / parens / token),COC=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N)N4CCC[C@H]4CO)Cl
C1CN(CCCHN2C3=CC=CC=CNC=O)CCCC(C4=CC=C(C=C4)F)C5=CC=2C(C=C5)F,True,False,LEAK,syntax (ring closure / parens / token),C1CN(CCC1N2C3=CC=CC=CNC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=2C(C=C5)F
CC(O)(C)C(#C=CC51=CC2=C(C=C1)O3CO1)C,True,False,LEAK,syntax (ring closure / parens / token),CC(O)(C)C(C=CC51=CC2=C(C=C1)O3CO2)C
ccOc(ccc1c2c(c3ccc(cc3s2)O)C(O)c4ccc(cc4)OCC[NH+]5CCCC5)O,True,False,LEAK,syntax (ring closure / parens / token),ccc(ccc1c2c(c3ccc(cc3s2)O)C(O)c4ccc(cc4)OCC[NH+]5CCCC5)O
CC(CN1CC(=O))C(=ONC1)n2C(=O)NC(=O)C2,True,False,LEAK,valence too high,CC(CN1CC(=O))C(=ONC1)N2CC(=O)NC(=O)C2
CCOc1n8c26ccc(c2n1Cc3ccc(cc3)c4ccc5cn4c5[nH]oc(=O)nc)C(=O)OCc6c(\c(=O)o6)C,True,False,LEAK,syntax (ring closure / parens / token),CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4ccc5cn4c5[nH]oc(=O)nc)C(=O)OCc6c(\c(=O)o6)C
C[N+]1(C367C)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)-C4=CSC(=N4)N)SC2)C(=O)[O-],True,False,LEAK,syntax (ring closure / parens / token),C[N+]1(C3C67C)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)-C4=CSC(=N4)N)SC2)C(=O)[O-]
C122CC3CC1C(CC)(C3)[NH3+],True,False,LEAK,syntax (ring closure / parens / token),C122CC3CC1CC(CC)(C3)[NH3+]
C9C9\5,True,False,LEAK,syntax (ring closure / parens / token),CC\5
c1ccc(cc1)C(CCC[NH3+]2CCC2CC)(c3ccccc)O,True,False,LEAK,syntax (ring closure / parens / token),c1ccc(cc1)C(CCC[NH3+]2CCCCC2)(c3ccccc)O
Cc1cc(no1)7(=O)NNCc2ccccc2,True,False,LEAK,syntax (ring closure / parens / token),Cc1cc(no1)C(=O)NNCc2ccccc2
C1C2,True,False,LEAK,syntax (ring closure / parens / token),C1C2CC3CC1CC(C2)(O73)[NH3+]
C[2N+]1(C3CC7C1)CC2=C(N3C(C(Cn=O7)NC(=O)C6(=NOC)C4=C1SC(=N4)N)#SC2)C(=O)[O-],True,False,LEAK,syntax (ring closure / parens / token),C[2N+]1(C3CC7C1)CC2=C(N3C(C(C3=O)NC(=O)C6(=NOC)C4=C1SC(=N4)N)#SC2)C(=O)[O-]
CCN(CC)C(=O)/7C(=C/c1cc(c(c(c1)O)[O-])[N+](=O)[O-])/CN,True,False,LEAK,syntax (ring closure / parens / token),CCN(CC)C(=O)/7C(=C/c1cc(c(c(c1)O)[O-])[N+](=O)[O-])/C#N
C[NH+](C)CC3N(Ccccc(cO)OC)c2ccccn2,True,False,LEAK,syntax (ring closure / parens / token),C[NH+](C)CC3N(Ccccc(cO1)OC)c2ccccn2
c1cccc2(c1)C(=[NH+]c3ccccc4S2)N4CC[NH+](CC44)CCOCCO,True,False,LEAK,syntax (ring closure / parens / token),c1cccc2(c1)C(=[NH+]c3ccccc4S2)N4CC[NH+](CC4)CCOCCO
C1C4OCC(=O)N1C2=CC=C(C=C2)N9CC(OC32O)CNC(=O)C4=CC=C(S4)Cl,True,False,LEAK,syntax (ring closure / parens / token),C1C4OCC(=O)N1C2=CC=C(C=C2)N9CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl
cccn2c(c1)nn(c=O)CnCC[NH+]3CCN(CC3)c4cccc(c4)Cl,True,False,LEAK,syntax (ring closure / parens / token),c1ccn2c(c1)nn(c2=O)CnCC[NH+]3CCN(CC3)c4cccc(c4)Cl
C1CC(C28=3CC=CC=C2C17)C3=NCCN3,True,False,LEAK,syntax (ring closure / parens / token),C1CC(C28=3CC=CC=C2C1)C3=NCCN3
CC1=CC(=NO)C(=O)NNCC23=CC=CC=C2,True,False,LEAK,syntax (ring closure / parens / token),CC1=CC(=NO)C(=O)NNCC2=CC=CC=C2
CCCCC(=O)OCC(=O)[C@@]1(Cc2c(c(c3c(c2[O-])C(=O)c4c#ccc(c4C3=O)OC1)[O-])[C@H](C1)OC5CC(C(=C(O5)C)O)NC(=O)C(F)(F)F)O,True,False,LEAK,syntax (ring closure / parens / token),CCCCC(=O)OCC(=O)[C@@]1(Cc2c(c(c3c(c2[O-])C(=O)c4c#ccc(c4C3=O)OC1)[O-])[C@H](C1)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O
CCC2CC3=C2(C13(CCNCC=C(C)C)C)C=C(C2=C3)O,True,False,LEAK,syntax (ring closure / parens / token),CCC2CC3=C2(C13(CCNCC=C(C)C)C)C=C(C=C3)O
CBOc=11,True,False,LEAK,syntax (ring closure / parens / token),CBOc=11P
C[NH+](C)CCN(Cc1ccc(cc15)OC)c2ccccn2,True,False,LEAK,syntax (ring closure / parens / token),C[NH+](C)CCN(Cc1ccc(cc1)OC)c2ccccn2
CS7(=O)C,True,False,LEAK,syntax (ring closure / parens / token),CS(=O)C
c1cc(ccc1CCc2c[nH]c3c2c(=O)nc([nH]3)N)C(=O)N[C@@H](C3CC9(=O)[O-])C(=O)[O-],True,False,LEAK,syntax (ring closure / parens / token),c1cc(ccc1CCc2c[nH]c3c2c(=O)nc([nH]3)N)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]
c1cc(cccC(=O)CCC1[NH+]C1C(CC2)(c3ccc(cc3)Cl)O)F,True,False,LEAK,syntax (ring closure / parens / token),c1cc(cccC(=O)CCC[NH+]CCC(CC2)(c3ccc(cc3)Cl)O)F
cc=cc2c(c1)CCCC2C=[NH+]CC2N3,True,False,LEAK,syntax (ring closure / parens / token),cc=cc2c(c1)CCCC2C3=[NH+]CCN3
Cc156,True,False,LEAK,syntax (ring closure / parens / token),Cc156c(cnI1)C(=O)Nc2ccc(cc2)C(F)(F7)F
CCCC1=NC(=C(N1Cl2=CC=C(C=C2)C3=CC=CC=C3C4=NNN8=N4)C(=O)O)C(C)(C)O,True,False,LEAK,syntax (ring closure / parens / token),CCCC1=NC(=C(N1CCl2=CC=C(C=C2)C3=CC=CC=C3C4=NNN8=N4)C(=O)O)C(C)(C)O
Cc1c(cno1)C(=c)Nc2c9c(cc\2)C(F)(F)F,True,False,LEAK,syntax (ring closure / parens / token),Cc1c(cno1)C(=O)Nc2c9c(cc2)C(F)(F)F
C=NC2=C(N1CCC(CO)CO),True,False,LEAK,syntax (ring closure / parens / token),C=NC2=C(N1CCC(CO)CO)NC(NC2=O)N
c1ccn2c(c1)nn(c2=O)CC[NH+2]3CCN(C#C3)c74cccc(c4)Cl,True,False,LEAK,syntax (ring closure / parens / token),c1ccn2c(c1)nn(c2=O)CC[NH+2]3CCN(CC3)c74cccc(c4)Cl
CC(C)OC(=O)C(C)(C)Occcc(cc)C(=O)cccc(cc)Cl,True,False,LEAK,aromaticity / kekulization,CC(C)OC(=O)C(C)(C)Occcc(cc)C(=O)cccc(cc2)Cl
C[NH+]CCCCC1CCN2c3c\cc9ccSc4c2cc(cc4)S(=O)C,True,False,LEAK,syntax (ring closure / parens / token),C[NH+]CCCCC1CCN2c3c\cc9cc3Sc4c2cc(cc4)S(=O)C
CCOC(=O)C1(C1C[NH+](CC1)I7C)cccccc,True,False,LEAK,syntax (ring closure / parens / token),CCOC(=O)C1(CC[NH+](CC1)IC)cccccc
c1cc6(cccC[C@@H](C(=O3)[O-])[NH3+]5)O,True,False,LEAK,syntax (ring closure / parens / token),c1cc(cccC[C@@H](C(=O3)[O-])[NH3+]5)O
C1=NC2=C(N)C(=SN=CN2)N,True,False,LEAK,syntax (ring closure / parens / token),C1=NC2=C(N)C(=S)N=C(N2)N
C5Oc=1P,True,False,LEAK,syntax (ring closure / parens / token),C5Oc=11P
c15c(ccc1(=n3)CC(=O)[O-])N,True,False,LEAK,syntax (ring closure / parens / token),c15c(ccc1(=O3)CC(=O)[O-])N
c1cnc25c3c(cc2n1)[C@@H]4C[C@H]3C[9NH2+]C4,True,False,LEAK,syntax (ring closure / parens / token),c1cnc25c3c(cc2n1)[C@@H]4C[C@H]3C[NH2+]C4
CC7N(CoC)C(=O)/7C(=C/c1Scc(c(c(c1)O)[1O-])[N+](=O)[O-])P/C#N,True,False,LEAK,valence too high,CC7N(CC)C(=O)/7C(=C/c1Scc(c(c(c1)O)[1O-])[N+](=O)[O-])P/C#N
CC(C)(C(=O)O)OC1=CC=C6(C=C1)CCNC(=O)C2CC=C(C=C)Cl,True,False,LEAK,syntax (ring closure / parens / token),CC(C)(C(=O)O)OC1=CC=C6(C=C1)CCNC(=O)C2=CC=C(C=C)Cl
CC(=O5)NC1=[N](N=C(S1)S(=O)(=O)N)4,True,False,LEAK,syntax (ring closure / parens / token),CC(=O5)NC1=[N](N=C(S1)S(=O)(=O)N)C
C1CCC(C1)C(#CC#N)N2C=C(C=N2)C=C4C=CNC4=NC=7N,True,False,LEAK,syntax (ring closure / parens / token),C1CCC(C1)C(#CC#N)N2C=C(C=N2)C=C4C=CNC4=NC=N3
CC(CN1CC(=O))C(=ONC1)N2C25-C(=O)N5C(=O)=C2,True,False,LEAK,syntax (ring closure / parens / token),CC(CN1CC(=O))C(=ONC1)N2C25-C(=O)NC(=O)=C2
CCc(C=SCC=9C(C=C1)C(=O)C2=CC=CS2)C(=O)O,True,False,LEAK,syntax (ring closure / parens / token),CC(C=SCC=9C(C=C1)C(=O)C2=CC=CS2)C(=O)O
CH(C)NN=CC(=NC=No)C(=S)N,True,False,LEAK,syntax (ring closure / parens / token),CN(C)NN=CC(=NC=No6)C(=S)N
c1ccn2c(c1)nn(cc=O)CC[NH+]3CCN(CC3)c742ccc(c4)Cl,True,False,LEAK,syntax (ring closure / parens / token),c1ccn2c(c1)nn(c2=O)CC[NH+2]3CCN(CC3)c74cccc(c4)Cl
c1cn2c(c1)nn(c2=O)CnCC[NH+]3CCN(CC3)c4c5ccc(c4)Cl,True,False,LEAK,syntax (ring closure / parens / token),c1cn2c(c1)nn(c2=O)CnCC[NH+]3CCN(CC3)c4cccc(c4)Cl
CC=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(O)[O-])/C)/C,True,False,LEAK,syntax (ring closure / parens / token),CC=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)[O-])/C)/C
C1S2CC3CC1CC(C)(O73)[NH3+7],True,False,LEAK,syntax (ring closure / parens / token),C1S2CC3CC1CC(C2)(O73)[NH3+]
CC1=CC=CC=C1C(=O)NC2=CC(=C(SC=C2)C(=O)N3CCCC(C4=C3C=CC(=C)Cl)O)C,True,False,LEAK,syntax (ring closure / parens / token),CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCCC(C4=C3C=CC(=C4)Cl)O)C
CN2(C)CCCNC2=CC=CC=C2CC3=CC=CC=13C,True,False,LEAK,syntax (ring closure / parens / token),CN2(C)CCCNC2=CC=CC=C2CCC3=CC=CC=C31
CCH(H)(C)CC(C7)(C)c1ccc(Ic)O,True,False,LEAK,syntax (ring closure / parens / token),CCH(H)(C)CC(C)(C)c1ccc(cc)O
c1cnc(Pc1)[N-]S(=O)(=n)c2cc/c(cc)N,True,False,LEAK,syntax (ring closure / parens / token),c1cnc(Pc1)[N-]S(=O)(=n)c2ccc(cc2)N
COCCOC(=O)NCCCC[n@@H](C(=O)NCCCCCCCOP(=O)(C)O)NC(=O)OCC#C,True,False,LEAK,aromaticity / kekulization,COC9COC(=O)NCCCC[n@@H](C(=O)NCCCCCCCOP(=O)(C)O)NC(=O)OCCOC
CN2(C)CCCNC2CC5=CC=C2CC3=CC=CC=13C,True,False,LEAK,syntax (ring closure / parens / token),CN2(C)CCCNC2=CC=CC=C2CC3=CC=CC=13C
Cc(C4)ccccc(c1OCOP(=O)([O-])[O-])C(C)C,True,False,LEAK,syntax (ring closure / parens / token),CC(C4)c1cccc(c1OCOP(=O)([O-])[O-])C(C)C
C1COCC(=O)N1C2=CC=C(C=c2)N9CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl,True,False,LEAK,syntax (ring closure / parens / token),C1COCC(=O)N1C2=CC=C(C=C2)N9CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl
[H]/[NH+]=C(/C=CC4(=O)nC(=CC=c2Cc\c(=C([NH+])N)cc2)/C=C)\N,True,False,LEAK,syntax (ring closure / parens / token),[H]/[NH+]=C(/C=CC(=O)nC(=CC=c2Cc\c(=C([NH+])N)cc2)/C=C1)\N
ccc(ccc1c2c(c3c2cc(cc3s2)O)Cs(O)c4ccc(cc4)OCC[NH+]CCCC5)O,True,False,LEAK,syntax (ring closure / parens / token),ccc(ccc1c2c(c3ccc(cc3s2)O)C(O)c4ccc(cc4)OCC[NH+]CCCC5)O
CC1=NC=C(C=C1)C2=NC=C(C=CC3=CC=C(C=C3)S(=O)(=O)C)Cl,True,False,LEAK,syntax (ring closure / parens / token),CC1=NC=C(C=C1)C2=NC=C(C=C2C3=CC=C(C=C3)S(=O)(=O)C)Cl
C1COCC(=O)N1N2=CC=C(C=C2)N9CC(OC=O)CNC(=O)C4=CC=C(S4)Cl,True,False,LEAK,syntax (ring closure / parens / token),C1COCC(=O)N1C2=CC=C(C=C2)N9CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl
CFOC(=O)CCCCCCCCC(C)1cccccI,True,False,LEAK,syntax (ring closure / parens / token),CFOC(=O)CCCCCCCCC(C)1ccccc1I
c1cS(ccc1C(=O)CCC[NH+]2CCC(CC2)(c3ccc(cc3)Cl)O)F,True,False,LEAK,aromaticity / kekulization,c1cc(ccc1C(=O)CCC[NH+]2CCC(CC2)(c3ccc(cc3)Cl)O)F
C(CNCC6(=O)O=CC(=O)O)N(CPC(=O)O)1CC=OO,True,False,LEAK,syntax (ring closure / parens / token),C(CNCC(=O)O=CC(=O)O)N(CPC(=O)O)CC=OO
c1ccc(c(c1)C2=N9CC(=O)ONc3c2cc(cc3)[N+](=O)[O-])Cl,True,False,LEAK,syntax (ring closure / parens / token),c1ccc(c(c1)C2=N9CC(=O)Nc3c2cc(cc3)[N+](=O)[O-])Cl
CC(*O)Nc1c(cc(c(c1I)C(=O)[O-])I)I,False,True,OVER_STRICT,,CC(=O)Nc1c(cc(c(c1I)C(=O)[O-])I)I
CC(=O)SC1CC=CC(=O)CCC2(CCC1C4CCC5(C4(CC3)C)CC3(=O)O5)C,True,False,LEAK,syntax (ring closure / parens / token),CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C
CCN(CC)C(=O)/76C(=C/c1cc(c(c(c1)O)[O-])[N+](=O)[O-])/C#N,True,False,LEAK,syntax (ring closure / parens / token),CCN(CC)C(=O)/7C(=C/c1cc(c(c(c1)O)[O-])[N+](=O)[O-])/C#N
CC(C)NCC(CC=CC=C(C=C1)CCOC)O,True,False,LEAK,syntax (ring closure / parens / token),CC(C)NCC(COC=CC=C(C=C1)CCOC)O
CN(C)NN=CC(=NN=No16)C(=O)C,True,False,LEAK,syntax (ring closure / parens / token),CN(C)NN=CC(=NC=No16)C(=O)N
C[NH+]1CC(=C42cccccc3CCc4c2nccc)CC1,True,False,LEAK,syntax (ring closure / parens / token),C[NH+]1CC(=C2cccccc3CCc4c2nccc)CC1
CN16CC123C4C1C3C5=C2C(=C(C=C5)O)OC3C(C=o4)O,True,False,LEAK,syntax (ring closure / parens / token),CN1CCC23C4C1C3C5=C2C(=C(C=C5)O)OC3C(C=o4)O
CCOc1nc2cH9cc,True,False,LEAK,syntax (ring closure / parens / token),CCOc1nc2ccc
C1CCC9(C1)C(CC#oN)NCC=C,True,False,LEAK,syntax (ring closure / parens / token),C1CCC96(C1)C(CC#oN)NCC=C(C=N28)C=4C=CNC
CC[NH2+](CCCn(C)-Nc1cc\[CH+]cc1ccc(c2)Cl)2CO,True,False,LEAK,valence too high,CC[NH+](CCCC(C)-Nc1cc\[nH+]cc1ccc(c2)Cl)2CO
CCCC(=O)OC1(CCCC1(CC(C3C2CC4=CC(=O9)CCC34C)O)C)C(=O)C6,True,False,LEAK,syntax (ring closure / parens / token),CCCC(=O)OC1(CCCC1(CC(C3C2CC4=CC(=O9)CCC34C)O)C)C(=O)CO
